what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299639537739
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299639546176
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1299639557734
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1299639557959
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1299639558884
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299639560671
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299639563792
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299639565093
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299639572714
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299639573374
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299639643061
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1299639645811
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1299639649802
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1299639650952
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1299639652192
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299639652566
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299639656323
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1299639656465
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1299639657844
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1299639657942
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1299639660328
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299639662752
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299639718183
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299639731774
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299639732635
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1299639742406
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299639754091
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299639771229
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1299639772921
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1299639775087
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1299639775450
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1299639775699
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1299639783135
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1299639783824
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1299639785738
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1299639785935
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1299639786697
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1299639790768
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1299639791379
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299639791730
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299639797424
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1299639797543
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1299639797694
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1299639801059
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299639803317
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299639805288
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299639805339
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299639806623
executed,command,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.launchShortcut.run",1299639806636
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299639812349
opened,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1299639813413
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299639813472
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1299639813501
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299639814794
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299639818658
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299639827765
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299639844334
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299639844764
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299639873359
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1299639875540
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1299639877466
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1299639879148
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1299639879536
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineEnd",1299639882053
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1299639882880
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1299639885539
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1299639885812
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299639886190
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299639902186
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299639904568
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.findReplace",1299639904600
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299639905040
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299639905939
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.findReplace",1299639905967
no handler,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1299639909016
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299639910146
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1299639910749
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1299639911788
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299639912102
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.findReplace",1299639912130
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299639918796
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1299639919597
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1299639920461
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1299639920657
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299639920910
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299640941853
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1299640947407
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299640949441
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299640953953
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299640956398
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299641242507
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1299641244537
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299641247120
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299641249677
opened,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1299641249953
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1299641250032
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299641250604
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299641260590
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299641261362
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299641284689
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299641285120
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299641289026
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1299641291976
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1299641292304
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1299641292773
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1299641295204
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299641299590
started,bundle,org.eclipse.ui.cheatsheets,3.4.0.v20100427,"org.eclipse.ui.cheatsheets",1299641395930
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299641448412
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1299641449265
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1299641464313
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1299641478294
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineEnd",1299641479301
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1299641479510
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1299641479738
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1299641480067
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1299641480343
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299641484924
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299641492661
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1299641493652
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1299641498090
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299641498366
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299641503153
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1299641503330
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1299641505767
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1299641506666
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1299641507835
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1299641508087
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1299641508210
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1299641510772
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299641512833
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299641520914
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299641521346
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299641524797
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1299641527336
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1299641527940
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1299641529629
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1299641535407
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1299641535707
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1299641540973
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1299641543428
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1299641543729
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1299641544015
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1299641544987
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1299641545425
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1299641545812
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1299641546795
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1299641547559
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1299641552528
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1299641553340
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1299641561496
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1299641563473
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299641564815
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299641564825
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299641568225
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299641568989
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299641569066
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299641570087
executed,command,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.launchShortcut.run",1299641570100
opened,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1299641578576
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1299641578624
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299641579841
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299641581121
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1299641581897
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1299641582916
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1299641584563
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1299641595110
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1299641596187
opened,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1299641596465
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1299641596534
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1299641601574
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1299641602184
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1299641603891
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1299641605098
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1299641605296
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1299641608226
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299641608529
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299641619596
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1299641622806
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299641624778
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299641628110
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1299641628181
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299641630631
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299641647123
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299641648093
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299641649636
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299641650332
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299641652906
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299641654931
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299641676919
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1299641679657
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299641680788
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299641691100
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1299641692645
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1299641693551
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1299641700081
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1299641706282
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineEnd",1299641710211
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1299641712766
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1299641718593
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1299641719553
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299641722237
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299641733183
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1299641745044
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1299641749331
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1299641756401
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1299641758613
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineEnd",1299641762444
